radiotype,radio,area,cellid,enbrnc,lcid,xarfcn,unit,band,fc,sigl,asu,signal,lat,lon,acc,speed,bearing,alt,rsrq,rssnr,ss,ta,timerange,Temperature,Dew Point,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip,Condition
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.033728,-94.5762918,15.1,0,40.8,249.9,-10,9.8,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337404,-94.5762804,15,0.2,35.8,250,-12,12,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337446,-94.5762867,15.2,0,259.5,250,-13,11,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337311,-94.5762909,15.1,0.2,195.3,249.9,-11,11,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337204,-94.5762957,15,0.2,198.1,254.5,-11,11,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337448,-94.5762836,15.3,0.4,21.5,250,-9,10.8,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.033736,-94.576288,15.1,0,303.8,249.9,-14,10.8,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337609,-94.5762821,15.6,0.4,9.2,249.9,-14,14.2,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.033749,-94.5762861,15.8,0.1,201.6,249.9,-14,14.2,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337468,-94.5762853,15.3,0.1,179.1,250,-12,9,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337697,-94.5762775,16.6,0.4,15.6,249.9,-12,12.2,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337247,-94.5762967,14.8,0.4,198.5,250,-11,7.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337488,-94.5762827,15.5,0.3,26.1,250,-11,10.2,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337548,-94.5762767,70,0.2,34.1,249.8,-11,8,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337282,-94.576286,15,0.2,191.5,249.8,-13,8.8,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.033744,-94.5762757,15.1,0.2,30.1,250,-13,8.8,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337332,-94.5762859,15.1,0.2,218.7,249.8,-9,10.8,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337431,-94.5762861,15.2,0.1,6.9,250,-9,7.8,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337248,-94.5762909,15,0.3,192.3,249.8,-9,11,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337182,-94.5762919,93.7,0.2,188.1,250,-9,11,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337379,-94.5762824,36.1,0.2,24.9,249.9,-10,11,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337399,-94.5762816,56.3,0.1,22.1,249.9,-10,9.6,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337213,-94.5762954,15,0.2,210.3,250,-12,11.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337152,-94.5762968,15.4,0.2,197.3,250,-9,10.2,27,1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337188,-94.5762965,14.9,0.1,170.7,250,-13,10,30,1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337182,-94.5763002,16,0.1,229.2,250,-13,8.8,30,1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337401,-94.5762903,16.8,0.4,18.2,249.9,-10,10.2,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337316,-94.5762867,15,0.1,116.3,250,-10,10.4,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337312,-94.576282,104.8,0.1,101.7,249.9,-10,10.4,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337612,-94.5762837,17,0.4,3.3,249.9,-13,3.6,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337359,-94.5762809,15,0.6,204.2,250,-9,10.2,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337244,-94.5762891,15,0.4,206.6,250,-9,7.8,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337313,-94.5762873,15.1,0.1,175.6,250,-11,7.8,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337279,-94.5762855,102.9,0,157.6,250,-11,11,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.033723,-94.5762902,14.9,0.1,204.7,249.8,-11,7.6,27,1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337349,-94.5762874,76.1,0.1,13.6,249.8,-12,6.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337402,-94.5762839,150.8,0.1,19.7,250,-11,6.6,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337391,-94.5762826,37.8,0,32.7,249.8,-11,6.6,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337391,-94.5762824,48.2,0,38,249.8,-12,5.8,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337385,-94.576283,37.4,0,212.9,246.9,-12,5.8,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337386,-94.5762828,46,0,98.6,249.9,-12,12.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337386,-94.5762829,40.1,0,288.1,249.8,-11,7.6,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337386,-94.5762829,33.7,0,278,249.9,-15,6.2,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337386,-94.576283,44.3,0,270.2,249.9,-15,6.2,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337387,-94.576283,46.4,0,335.3,246.9,-12,6.2,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337389,-94.5762828,45,0,30.6,246.9,-11,11,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337388,-94.5762828,51.5,0,247.2,249.8,-10,9.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337387,-94.5762829,60.1,0,213.8,249.9,-11,9.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337387,-94.5762829,99.2,0,211.4,249.9,-10,9.8,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337387,-94.576283,31.4,0,260.2,249.9,-10,10.2,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337386,-94.576283,48.6,0,189,250,-10,10.2,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337386,-94.576283,15,0,172.7,250,-10,9.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.033725,-94.5762961,14.8,0.2,216.7,250,-14,15.2,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337252,-94.5762958,45,0.1,217.1,250,-10,13.2,27,1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337267,-94.5762912,15.1,0.1,205.7,249.9,-14,11.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337562,-94.5762837,15.6,0.4,10.3,249.9,-14,9,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337615,-94.5762802,58.6,0.2,17.5,246.9,-14,8,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337347,-94.5762978,14.8,0.3,210,249.9,-10,12.8,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337365,-94.5762853,44.7,0.1,80.8,246.9,-10,10.6,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337391,-94.5762813,33.3,0.1,59.3,249.9,-12,11.6,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337387,-94.576283,30,0,280.2,249.9,-14,8.6,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337387,-94.5762834,112.6,0,266.2,249.9,-14,10,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337386,-94.5762833,32.7,0,241.5,249.9,-14,7.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337385,-94.5762834,22.5,0,216.6,249.9,-12,7.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337385,-94.5762834,19.1,0,210.8,249.9,-12,8.2,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337385,-94.5762834,17.7,0,74,249.9,-13,6.8,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,54,-86,39.0337385,-94.5762834,10.7,0,32.8,249.9,-13,8.6,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,54,-86,39.0337384,-94.5762835,13.9,0,217.8,250,-13,8.6,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337386,-94.5762833,13.7,0,37.8,249.8,-13,9.4,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337388,-94.5762832,11.8,0,12.8,246.9,-11,9.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337389,-94.5762831,16.9,0,27.2,250,-11,9.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337389,-94.5762831,28.9,0,32.9,249.9,-15,7.8,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.033739,-94.576283,34.8,0,39,250,-15,10.8,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337391,-94.576283,63.6,0,21.5,249.9,-15,7.6,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,54,-86,39.0337392,-94.5762829,55.1,0,26.3,249.9,-15,7,31,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337393,-94.5762828,24.3,0,34.9,249.9,-13,14.2,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337395,-94.5762826,58.7,0,37.8,249.9,-13,8.2,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337397,-94.5762825,48.2,0,24.2,250,-15,7.6,31,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337395,-94.5762827,53.4,0,204.2,249.9,-15,7.2,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337288,-94.57629,46.2,0.1,208.2,249.9,-10,10,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337197,-94.5762957,14.9,0.2,206.4,249.8,-10,8.4,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.033733,-94.5762867,40.7,0.2,28.2,250,-10,5.8,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337629,-94.5762825,16.2,0.3,7.9,249.9,-9,11.2,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337783,-94.5762383,16.9,0.7,59.4,249.9,-9,7.2,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337802,-94.5762233,68.6,0.3,70.4,249.9,-10,7.8,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337286,-94.5762898,15,0.5,219.4,249.9,-10,9.2,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337525,-94.5762711,15.5,0.3,28,250,-12,7.6,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.033747,-94.5762769,53.4,0.1,219.9,250,-12,8.4,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337367,-94.5762851,52.5,0.1,213.6,249.9,-12,9.8,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,56,-84,39.0337387,-94.5762831,48.1,0,213,250,-14,9.8,31,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,51,-89,39.0337397,-94.5762825,40.7,0,28.9,249.9,-9,7.2,27,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337397,-94.5762825,43.1,0,31.3,250,-12,10.2,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,53,-87,39.0337397,-94.5762824,125.8,0,31.7,249.8,-12,10.2,30,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337494,-94.5762813,15.3,0.1,5.2,246.9,-10,8.6,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,52,-88,39.0337472,-94.5762816,57.4,0,185.9,249.9,-10,8.6,28,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,48,-92,39.0337413,-94.5762823,63.8,0.1,185.4,249.8,-10,10.8,25,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,48,-92,39.0337381,-94.5762827,140.2,0.1,185.4,249.8,-10,12.2,25,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,50,-90,39.0337517,-94.5762824,15.3,0.1,176.7,246.9,-15,11.6,29,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
LTE,LTE+,42243,5125645,20022,13,876,2,2,1957.6,4,49,-91,39.0337365,-94.5762844,14.9,0.3,185,246.9,-10,11.6,26,-1,2 oct 2019 20 to 21 hrs,64 F,63 F,96 %,NNW,12 mph,0 mph,28.85 in,0.2 in,T-Storm
